"id_cliente","compras_online","compras_locales","productos_online","productos_locales","servicios_comprados","gasto_online","gasto_local","fecha_ultima_compra_online","fecha_ultima_compra_local","dias_desde_ultima_compra_online","dias_desde_ultima_compra_local","cliente_sin_compras","producto_preferido","categoria_preferida","marca_preferida","presentacion_preferida","servicio_preferido"
"de04583e-3811-4776-84b8-049c8640d45e",7,9,31,24,24,10136.00,7070.25,"2026-06-05","2026-05-25",47,58,0,"Curless Protector De Calor 300ml","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"de3ebfae-3eda-4905-9cae-7a928a4910f7",1,1,3,1,1,1380.00,330.00,"2026-07-16","2026-07-13",6,9,0,"Bifasico Di Agave","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"de4a1a63-4a0f-425f-845e-57017cf08e5f",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"de61af8d-09a1-4611-97e1-e7bec8a31c99",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"de9523ea-244d-47b7-bc35-2fb2f2b980ff",1,1,1,3,3,449.00,1050.00,"2026-06-16","2026-06-21",36,31,0,"Thermo Dual 200ml","Protector térmico","NEURONE","200ml","Corte de Cabello Dama"
"debaf2c4-664e-4025-92aa-c89d03e61e27",2,4,4,10,10,1898.00,3692.00,"2026-04-25","2026-05-01",88,82,0,"Liss Di Lino","Tratamiento capilar","AVYNA","150ml","Botox Capilar"
"ded2637a-10f2-45e7-a71e-1dd55dc3adfb",1,0,3,0,0,969.00,0.00,"2026-06-17","Sin compra local",35,-1,0,"The Falsies Volumexpress Mascara De...","Maquillaje","MAYBELLINE","Única","No compró servicios"
"df11de22-e773-4c08-a576-98653f04612b",2,4,7,8,8,2614.00,2636.75,"2025-12-18","2025-12-09",216,225,0,"Finale-X ÁCIDO GLIOXILICO","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"df50c6f0-0aa2-4d99-b589-4594d448bd10",12,11,97,23,23,45011.00,10149.50,"2026-06-23","2025-08-13",29,343,0,"Fluido Di Argan","Tratamiento capilar","AVYNA","100ml","Corte de Cabello Dama"
"df611907-68cb-4bfe-9772-fbfb0e3f77b4",7,3,28,5,5,9169.00,1840.00,"2026-06-29","2025-06-23",23,394,0,"Pozione Booster","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"e01f416b-e256-4089-ae90-c1445b4fb0a9",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e096b51d-dd6a-4b65-9217-6952aad086f9",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e0986627-45c2-4e97-bf5c-9497b2c7e6f7",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e0a12ba2-d11a-491c-83e3-f7c51d1e4e46",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e0b3a805-c480-46db-9cc2-12e795f8e3f9",1,2,3,5,5,412.50,1240.00,"2026-07-06","2026-06-27",16,25,0,"Cinnabar Sombra Mk","Maquillaje","MARY KAY","Única","Corte de Cabello Dama"
"e0dd5d8e-ad04-4fd9-a563-32081431fd91",1,1,3,2,2,1470.00,740.00,"2026-06-18","2026-06-04",34,48,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","1L","Corte de Cabello Dama"
"e14b9dd1-51fc-4c18-91bb-73f795451023",12,8,103,19,19,46758.00,7851.50,"2026-06-05","2025-08-25",47,331,0,"Curless Protector De Calor 300ml","Protector térmico","NBC","300ml","Corte de Cabello Dama"
"e1598807-b1df-4974-8657-6334260c94bb",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e16691e9-c753-4c35-b6d8-fa11cfe5952f",2,1,9,2,2,2789.00,399.00,"2026-04-16","2025-03-09",97,500,0,"Agua Micelar Jelly Purificante","Cuidado facial","GARNIER","Única","Depilaciones Cera y Navaja"
"e178707f-cc7c-412b-b265-df65d5eae9bf",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e1e7188c-e9ee-49e7-892e-4320d3ba3893",1,1,1,1,1,764.00,700.00,"2026-06-18","2026-06-08",34,44,0,"Silk System Shine 300ml","Tratamiento capilar","TEC ITALY","300ml","Botox Capilar"
"e26c9715-8063-4410-9415-99ab4332e37d",2,1,7,2,2,2859.00,760.00,"2026-03-10","2025-04-09",134,469,0,"Desmaquillante Mk","Shampoo","AVYNA","Única","Corte de Cabello Dama"
"e2c38023-ad0d-4625-a284-3ca1d1152b11",1,1,4,2,2,1163.00,690.00,"2026-07-09","2026-07-02",13,20,0,"Xtra Fixx Gel 300ml","Producto de peinado","NBC","300ml","Depilaciones Cera y Navaja"
"e2d9511d-31d9-4e7e-95a7-b559a5ff355a",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e3374930-5ba0-4c52-8f67-a4091b5f6365",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e3460d31-2d2f-4173-a4c9-f9b6ac2f82dd",7,3,34,6,6,8833.50,1660.00,"2026-06-27","2025-10-28",25,267,0,"The Falsies SURREAL Mascara De Pest...","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"e34bf168-d120-4359-9a52-48aeef3c9bcc",2,1,10,3,3,2311.50,729.00,"2026-05-16","2026-02-15",67,157,0,"140 Light Tan Base Matte Ink","Maquillaje","MAYBELLINE","30ml","Corte de Cabello Dama"
"e367ed3b-00ec-416a-adc9-74a94c05f940",1,1,2,2,2,749.00,1080.00,"2026-06-16","2026-06-06",36,46,0,"Shampoo Di Argan","Shampoo","AVYNA","500ml","Botox Capilar"
"e43962f5-973a-4c57-ab05-8862ef2ab77d",7,8,35,16,16,11047.50,6299.50,"2026-06-01","2026-05-21",51,62,0,"Shampoo Active 300ml NBC","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"e4cb7258-0261-4eb9-adf6-df7f6912dc1c",7,4,28,9,9,9953.50,3616.00,"2026-06-29","2026-07-09",23,13,0,"Liquid Silk Queratina","Tratamiento capilar","AVYNA","100ml","Corte de Cabello Dama"
"e4ccd247-0c48-4eb8-b275-406cc849d32c",1,1,1,2,2,669.00,969.00,"2026-06-20","2026-06-12",32,40,0,"Shampoo Di Argan","Shampoo","AVYNA","1L","Corte de Cabello Dama"
"e4cfa494-6585-4de0-91dc-e23219784257",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e4d2c941-1702-4bb4-b75a-d79ffa820ba8",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e5061b5d-144c-4f85-975c-c69f15a11043",2,1,8,1,1,2800.00,330.00,"2026-03-24","2025-09-13",120,312,0,"Silk System Shine 125ml","Protector térmico","NEURONE","125ml","Corte de Cabello Dama"
"e64bacf9-f35f-410d-b0d3-1c1512b8946e",12,15,97,44,44,44758.00,13679.75,"2026-06-09","2026-06-09",43,43,0,"Liss Di Lino","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"e66e1022-d597-4d50-9b55-6acf83531675",7,8,32,17,17,10590.00,6108.00,"2026-06-20","2026-06-12",32,40,0,"Shampoo Solido Ialuronico","Shampoo","AVYNA","Sin tamaño","Corte de Cabello Dama"
"e67c1754-9243-4e46-a255-c8b44acf4e41",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e6ba480a-615e-4c9a-ad18-2ed7af0a03f7",12,8,93,19,19,42372.50,7671.50,"2026-05-31","2025-08-07",52,349,0,"Mashera Di Goji","Tratamiento capilar","AVYNA","1L","Corte de Cabello Dama"
"e6fd65ee-63e3-45ee-944c-c8c39526b9ec",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e7003788-5a81-45e9-bb53-bc0fa419b807",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e73a0a22-b1a2-4c45-82f7-4f71c16e0939",12,8,92,21,21,42979.50,8850.50,"2026-05-28","2025-08-17",55,339,0,"Liquid Silk Queratina","Tratamiento capilar","AVYNA","100ml","Corte de Cabello Dama"
"e75046af-01b9-42bf-a1ee-768a69133d92",1,1,1,1,1,799.00,700.00,"2026-06-15","2026-06-15",37,37,0,"Silk System Shine 300ml","Tratamiento capilar","TEC ITALY","300ml","Botox Capilar"
"e753d080-7a68-43b8-b0ae-a1c47991e4c4",1,0,3,0,0,1250.00,0.00,"2026-07-10","Sin compra local",12,-1,0,"Mashera Platino","Tratamiento capilar","AVYNA","500ml","No compró servicios"
"e7686b30-ac5f-4ff5-b91c-d52b5ada6adc",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e7c51923-3cab-418b-b5bc-bbbecd4c8e99",2,3,4,6,6,1899.00,2270.00,"2026-05-21","2026-05-18",62,65,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"e7e7737a-b680-4bc3-aeac-c63842fea3d1",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e7f927ac-d6eb-4d97-b1b1-e05ea2a4fa9a",12,15,91,41,41,42249.00,16620.75,"2026-06-11","2026-06-27",41,25,0,"Curless Protector De Calor 300ml","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"e82d75b7-617e-4712-ab78-8581dbd4f77c",7,9,26,20,20,8812.50,7157.00,"2026-07-11","2026-07-18",11,4,0,"Liss Di Lino","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"e87e90f8-e562-4ea1-9415-d93d13f6e84f",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e8ee6389-7bf1-4c81-847c-a11396d84b7e",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"e90b940a-2a41-460b-b842-29309e130d6f",2,1,5,3,3,1819.00,1130.00,"2025-11-22","2024-12-12",242,587,0,"Riconstruttore Di Goji","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"e93a07b1-9f96-4073-87ef-7ca6c4a16ec6",1,0,4,0,0,1340.00,0.00,"2026-07-05","Sin compra local",17,-1,0,"Colageno Mg","Tratamiento capilar","TEC ITALY","Única","No compró servicios"
"e99c742c-d60e-40fe-8e69-aafe3d54c6d7",1,0,4,0,0,1450.00,0.00,"2026-06-23","Sin compra local",29,-1,0,"Chocolatto Tatamiento Intensivo","Tratamiento capilar","CHOCOLATTO","250ml","No compró servicios"
"ea26abb4-be05-4105-8077-66d82fe6866c",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"ea2d71e2-6b11-4e8c-ad56-12d8bac042a9",7,3,31,7,7,10792.00,2869.25,"2026-05-09","2025-05-12",74,436,0,"Shampoo Abbondanza","Shampoo","AVYNA","1000ml","Corte de Cabello Dama"
"ea8ecd1d-eb0c-4875-ad15-2bd2e9fd051b",7,3,32,7,7,9106.00,1561.00,"2026-06-02","2025-09-09",50,316,0,"25 Red-Hot Vinyl Ink","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"ea98c429-9435-4dfa-9c7b-73a07d2d1857",7,4,28,12,12,9215.50,4942.00,"2026-06-13","2025-08-09",39,347,0,"Silk System Shine 125ml","Tratamiento capilar","AVYNA","125ml","Corte de Cabello Dama"
"eb5f9644-4ce5-4e3e-b63c-bdc835e70022",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"eb95c0df-330a-45bc-97d8-b7aa769bc458",7,3,34,6,6,11048.50,2469.00,"2026-06-14","2025-03-20",38,489,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","12oz","Corte de Cabello Dama"
"eb9a4cad-3655-4692-95e6-ad48ecab5984",1,1,1,2,2,609.00,783.75,"2026-07-02","2026-06-25",20,27,0,"Shampoo Di Argan","Shampoo","AVYNA","1000ml","Corte de Cabello Dama"
"ebd024f3-25c9-4550-9125-9bfe8b660df0",2,2,6,6,6,1839.00,1757.50,"2026-06-22","2026-03-22",30,122,0,"Pozione 10","Tratamiento capilar","AVYNA","250ml","Depilaciones Cera y Navaja"
"ec77b7e1-f490-461b-a1f2-0b662ab2184d",12,11,102,26,26,44297.00,8911.75,"2026-07-02","2026-05-02",20,81,0,"Xtylin Wet Look","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"ec979a29-de97-412f-8924-d3c980d2a999",1,1,4,1,1,1387.00,324.00,"2026-07-19","2026-07-20",3,2,0,"Finale Ialuronico Rellenador Capilar","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"ecc5c351-9a8e-4521-8ab3-e783619b1f2c",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"ed7e5469-3b82-49d5-83ab-d211800c8853",1,2,4,2,2,1311.00,846.00,"2026-06-27","2026-06-09",25,43,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","500ml","Botox Capilar"
"edacf9b3-3d77-410b-b513-857d638ba93b",1,0,1,0,0,679.00,0.00,"2026-06-20","Sin compra local",32,-1,0,"Liss Di Lino","Tratamiento capilar","AVYNA","150ml","No compró servicios"
"edd7c5b4-5db1-49dc-82e4-9dfac98237d8",7,4,27,7,7,7884.00,3335.00,"2026-07-05","2026-03-22",17,122,0,"Shampoo Active 300ml NBC","Shampoo","AVYNA","300ml","Corte de Cabello Dama"
"edf3e4fe-2c88-475d-91c7-278d111e7290",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"eeb2235e-cb74-433f-9bb6-03a342282065",2,4,5,6,6,1924.00,2259.00,"2026-02-25","2026-03-05",147,139,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"ef6d4dcf-b0f1-41ef-9e45-2249cf5ed0da",7,8,31,22,22,10119.50,8790.50,"2026-07-12","2026-07-20",10,2,0,"Bifasico Di Goji","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"eff1b055-0884-48bb-9e3b-6af7d8ebb392",7,8,31,23,23,9701.00,8584.25,"2026-06-06","2026-06-05",46,47,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","1L","Corte de Cabello Dama"
"eff32180-b58d-433e-abf9-3091f4bb50d7",2,1,10,3,3,2910.00,855.00,"2026-01-30","2025-07-09",173,378,0,"Xtylin Wet Look","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"f072cfcf-b1a5-4715-91b0-ce8ba3ce597b",2,2,7,5,5,2340.00,1760.00,"2026-04-05","2025-10-25",108,270,0,"Shampoo Di Argan","Shampoo","AVYNA","500ml","Corte de Cabello Dama"
"f0bd2aaf-abb4-4bd7-b0ea-d78f75dcb24e",1,0,3,0,0,929.00,0.00,"2026-07-01","Sin compra local",21,-1,0,"145 Rogue Vinyl Ink","Maquillaje","MAYBELLINE","Única","No compró servicios"
"f0d68947-7b88-4d14-a5c5-3ddeb2748ba7",1,1,7,1,1,1349.00,133.00,"2026-07-20","2026-07-19",2,3,0,"Punchy Vinly Ink","Maquillaje","MARY KAY","Única","Depilaciones Cera y Navaja"
"f129ce75-d301-439f-9eff-ff1791ca4e6a",2,2,11,4,4,2760.50,1405.00,"2026-06-27","2026-03-10",25,134,0,"Shampoo Ialuronico","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"f12f9332-3442-40b8-b68f-ac005f25a3ba",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"f1aa5d3c-0048-4873-9130-6e14b398536a",2,1,7,3,3,2339.00,815.00,"2025-10-15","2025-01-25",280,543,0,"Gel Extra Forte","Producto de peinado","AVYNA","100ml","Corte de Cabello Dama"
"f1b022c6-dfc0-4c52-92c5-11cb388f7db6",2,1,4,1,1,2104.00,450.00,"2025-12-16","2025-06-11",218,406,0,"Curless Protector De Calor 300ml","Protector térmico","LECLAT","300ml","Corte de Cabello Dama"
"f1dceef4-6c7f-43df-b6f8-391dcc4b4407",12,16,102,47,47,45921.00,19268.25,"2026-06-03","2026-06-09",49,43,0,"Bifasico Ialuroico","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"f1f1e64f-81f6-4ae7-bd61-3c17c4f1247a",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"f2034602-be3a-421b-ab96-56abc0b1e2ac",7,3,28,6,6,8690.50,2150.00,"2026-06-11","2025-07-06",41,381,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","50ml","Corte de Cabello Dama"
"f212c182-bcf1-465e-87f7-323f59fc048d",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"f23477ad-e947-45d2-a32d-7d8cb18cdbf4",12,8,92,22,22,42763.00,7371.00,"2026-05-28","2025-09-07",55,318,0,"Lozione Di Agave","Tratamiento capilar","AVYNA","50ml","Corte de Cabello Dama"
"f238513d-e2dd-468c-b110-c2f2fe295e1e",1,2,1,2,2,659.00,940.00,"2026-07-01","2026-07-04",21,18,0,"Shampoo Platino","Shampoo","AVYNA","1L","Botox Capilar"
"f2448044-2bf3-436a-ab37-8d490c570d74",2,2,5,2,2,1538.00,840.00,"2025-12-21","2025-04-02",213,476,0,"Silk System Shine 60ml","Tratamiento capilar","TEC ITALY","60ml","Botox Capilar"
"f2739e79-7b17-4e8b-91ab-b88941f82126",1,1,6,3,3,1530.00,875.00,"2026-06-26","2026-06-29",26,23,0,"Fit Me 120 Maybelline Base De Maquillaje","Maquillaje","MAYBELLINE","Única","Corte de Cabello Dama"
"f2972761-0560-4555-a4d5-833919d25c42",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"f323b7f4-dfcb-4f0e-9db2-0a2241105183",2,1,6,2,2,1880.00,730.00,"2026-06-06","2025-11-30",46,234,0,"Colageno Mg","Tratamiento capilar","AVYNA","Única","Corte de Cabello Dama"
"f3c5cdad-4dfd-467d-bbf0-7cdb71069e2e",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"f3f10463-b475-43fb-93de-c396b2d8e896",7,3,31,7,7,10119.00,2360.00,"2026-06-04","2025-09-24",48,301,0,"The Falsies SURREAL Mascara De Pest...","Tratamiento capilar","AVYNA","Única","Corte de Cabello Dama"
"f40eccdd-4407-48d8-9f6e-febdbaab596b",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"f41b4f44-6199-4966-b116-53515492949a",2,1,6,2,2,3374.50,902.50,"2025-12-13","2024-10-19",221,641,0,"Curless Protector De Calor 300ml","Protector térmico","NBC","300ml","Botox Capilar"
"f43e5aff-2614-453b-930b-bfa68ede2d87",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"f473b4d3-e546-4c29-84b6-1da126c20ed5",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"f59864f6-bf67-4779-9e51-c28c994719ca",1,3,2,4,4,869.00,1295.75,"2026-06-28","2026-06-26",24,26,0,"Fiber Paste/Cera Fibrosa","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"f5aa1937-6929-4c72-a35a-5376a8804cf2",2,1,5,3,3,988.00,470.00,"2026-02-12","2025-08-03",160,353,0,"Sombra Espresso","Maquillaje","MARY KAY","Única","Depilaciones Cera y Navaja"
"f5ad91cd-04f8-4cb0-b891-6bcb31292346",1,1,4,1,1,1240.00,237.50,"2026-07-02","2026-06-24",20,28,0,"The Falsies SURREAL Mascara De Pest...","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"f5ec8ae3-dac6-44c6-a079-d087b46e7f5a",2,1,6,1,1,2109.00,110.00,"2026-01-02","2025-04-24",201,454,0,"Cinnabar Sombra Mk","Maquillaje","MARY KAY","Única","Depilaciones Cera y Navaja"
"f6003364-cbd8-40c6-96a5-cace432b6f39",2,1,7,3,3,2449.00,1260.00,"2026-03-10","2025-07-07",134,380,0,"Finale-X ÁCIDO GLIOXILICO","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"f61bea7b-ce1f-4dc2-9b6c-afd61f38c402",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"f6832da4-4794-4c26-a62d-242e0a6ee6b2",2,1,7,2,2,2609.00,885.00,"2026-05-28","2026-03-11",55,133,0,"Gel Fijador P/Cejas Yuya","Shampoo","AVYNA","Única","Botox Capilar"
"f692ef75-3036-40b3-8028-24a1f12f821a",1,1,4,3,3,1430.00,1580.00,"2026-07-13","2026-07-02",9,20,0,"Thermo Dual 200ml","Protector térmico","NEURONE","200ml","Botox Capilar"
"f7ae97dc-16d1-4f6d-a6b8-f1ca16b0ac65",12,14,100,40,40,43904.50,14888.00,"2026-06-13","2026-06-17",39,35,0,"Curless Protector De Calor 300ml","Protector térmico","NBC","300ml","Corte de Cabello Dama"
"f801bb8a-89bf-41da-8f52-e921fca558ec",2,1,9,1,1,2589.00,250.00,"2026-04-28","2026-01-08",85,195,0,"312 Golden Base 30H","Maquillaje","MAYBELLINE","30ml","Depilaciones Cera y Navaja"
"f809761f-2ddf-48f5-950e-4b8f40d49c77",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"f8a78189-a028-46ad-9408-155ff7627066",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"fa7c1e14-92cf-412c-a7b7-13512c275be3",2,1,5,2,2,1739.50,665.00,"2026-05-07","2026-02-05",76,167,0,"Mashera Platino","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"fab174d0-fd52-4b0a-b39a-6dc17f047ef8",12,14,83,51,51,36914.00,17370.75,"2026-06-02","2026-05-28",50,55,0,"Shampoo Abbondanza","Shampoo","AVYNA","1000ml","Corte de Cabello Dama"
"fb0d4378-2051-4331-87a0-c9a06efc7265",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"fb3da111-0f29-404b-8e75-a561e9b70342",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"fb8f278b-4939-49c2-8f55-04034a69abd6",1,1,4,3,3,1396.50,1125.00,"2026-07-08","2026-06-27",14,25,0,"Lozione Di Agave","Tratamiento capilar","AVYNA","50ml","Corte de Cabello Dama"
"fb926b54-8951-4eaf-a67e-617cd805c8e7",12,19,99,50,50,38685.50,19081.75,"2026-06-14","2026-07-07",38,15,0,"Fluido Di Goji","Tratamiento capilar","AVYNA","100ml","Corte de Cabello Dama"
"fbbd0aaa-d795-48d4-b8fd-65dc986d1f4e",1,0,4,0,0,1463.00,0.00,"2026-06-29","Sin compra local",23,-1,0,"Shampoo Di Goji","Shampoo","AVYNA","500ml","No compró servicios"
"fc98e403-3537-4157-966f-6a3abd6ba0f4",2,1,6,3,3,2034.00,840.00,"2026-06-21","2026-02-11",31,161,0,"Gel Fijador P/Cejas Yuya","Maquillaje","AVYNA","Única","Depilaciones Cera y Navaja"
"fd02f543-3dad-4a67-b44c-e09254ba6ca1",7,3,36,9,9,10192.50,3300.00,"2026-06-04","2025-07-21",48,366,0,"Bifasico Ialuroico","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"fd67451e-aca5-409b-9874-71b4d35a0663",12,8,93,18,18,43526.00,6657.25,"2026-07-02","2025-07-15",20,372,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","1L","Corte de Cabello Dama"
"fd8e1faf-e3b7-4935-90e0-f1daca425328",1,1,3,2,2,949.00,665.00,"2026-07-07","2026-07-17",15,5,0,"Mashera Ialuronico","Maquillaje","AVYNA","500ml","Corte de Cabello Dama"
"fdd0488e-4580-478e-a95b-c8b9895154fe",2,1,6,2,2,1900.00,810.00,"2026-05-31","2026-03-03",52,141,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"fe0b650f-618b-4abc-a98a-b0278286839a",7,8,28,19,19,9508.00,6190.50,"2026-06-01","2026-05-27",51,56,0,"Shampoo Di Argan","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"fe4ba0cd-e11b-4144-90ce-8c6e2b98fd61",1,0,2,0,0,799.00,0.00,"2026-07-05","Sin compra local",17,-1,0,"Shampoo Di Argan","Shampoo","AVYNA","500ml","No compró servicios"
"fe6148ff-c92d-44a2-afe3-136b9049893d",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"fedb9803-4d74-41f3-9465-3edeee1bf9c7",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"fefc80bf-a57a-4ef5-81a6-21e93601a21e",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
